created_at,temp_cria,temp_mielera,temp_exterior,humedad_cria,humedad_mielera,humedad_exterior,peso_total,peso_mielera
2026-02-14 21:50:00-05:00,34.51111111111111,,24.5,66.92222222222223,,69.0,18.54,
2026-02-14 21:55:00-05:00,34.550000000000004,,24.483333333333334,65.61666666666666,,69.0,18.53,
2026-02-14 22:00:00-05:00,34.64545454545455,,24.545454545454547,64.48181818181818,,69.0,18.52,
2026-02-14 22:05:00-05:00,34.61818181818182,,24.49090909090909,65.5909090909091,,69.0,18.53,
2026-02-14 22:10:00-05:00,34.61818181818182,,24.545454545454547,68.51818181818182,,69.0,18.53,
2026-02-14 22:15:00-05:00,34.6,,24.383333333333336,65.72500000000001,,69.0,18.53,
2026-02-14 22:20:00-05:00,34.300000000000004,,24.59090909090909,69.5909090909091,,68.9090909090909,18.53,
2026-02-14 22:25:00-05:00,34.20909090909091,,24.41818181818182,68.50909090909092,,69.0,18.53,
2026-02-14 22:30:00-05:00,34.47272727272727,,24.5,69.71818181818182,,69.0,18.53,
2026-02-14 22:35:00-05:00,34.4,,24.483333333333334,69.19166666666666,,69.16666666666667,18.52,
2026-02-14 22:40:00-05:00,34.63636363636363,,24.472727272727273,70.43636363636364,,70.0,18.52,
2026-02-14 22:45:00-05:00,34.63636363636363,,24.372727272727275,66.52727272727273,,69.81818181818181,18.51,
2026-02-14 22:50:00-05:00,34.40909090909091,,24.29090909090909,68.36363636363636,,69.0,18.51,
2026-02-14 22:55:00-05:00,34.55833333333333,,23.875,68.925,,71.08333333333333,18.5,
2026-02-14 23:00:00-05:00,34.71818181818182,,24.00909090909091,67.05454545454546,,71.45454545454545,18.49,
2026-02-14 23:05:00-05:00,34.845454545454544,,23.972727272727273,66.85454545454546,,71.27272727272727,18.48,
2026-02-14 23:10:00-05:00,34.87272727272727,,23.38181818181818,68.10000000000001,,72.27272727272727,18.49,
2026-02-14 23:15:00-05:00,34.516666666666666,,23.5,68.00833333333334,,72.91666666666667,18.48,
2026-02-14 23:20:00-05:00,34.39090909090909,,23.463636363636365,70.22727272727273,,73.0,18.48,
2026-02-14 23:25:00-05:00,34.75454545454546,,23.4,69.34545454545454,,73.0909090909091,18.48,
2026-02-14 23:30:00-05:00,34.70909090909091,,23.4,70.2,,74.0,18.47,
2026-02-14 23:35:00-05:00,34.641666666666666,,23.5,69.23333333333333,,74.0,18.46,
2026-02-14 23:40:00-05:00,34.61818181818182,,23.4,65.86363636363636,,73.27272727272727,18.45,
2026-02-14 23:45:00-05:00,34.64545454545455,,23.436363636363637,66.97272727272727,,73.72727272727273,18.46,
2026-02-14 23:50:00-05:00,34.74545454545454,,23.40909090909091,66.72727272727273,,73.0,18.45,
2026-02-14 23:55:00-05:00,34.69166666666667,,23.516666666666666,65.91666666666667,,72.0,18.45,
2026-02-15 00:00:00-05:00,34.74444444444444,,23.58888888888889,67.96666666666667,,72.0,18.45,
2026-02-15 00:05:00-05:00,34.72222222222222,,23.466666666666665,63.78888888888889,,72.88888888888889,18.46,
2026-02-15 00:10:00-05:00,34.7,,23.25,67.94999999999999,,73.0,18.46,
2026-02-15 08:40:00-05:00,37.18181818181818,,32.53636363636363,65.88181818181819,,46.54545454545455,18.89,
2026-02-15 08:45:00-05:00,37.23636363636364,,32.481818181818184,67.44545454545454,,47.18181818181818,18.92,
2026-02-15 08:50:00-05:00,37.075,,32.291666666666664,67.75833333333334,,47.416666666666664,18.96,
2026-02-15 08:55:00-05:00,37.081818181818186,,32.9,66.10909090909091,,46.09090909090909,18.95,
2026-02-15 09:00:00-05:00,37.14545454545455,,32.90909090909091,65.13636363636364,,45.36363636363637,18.99,
2026-02-15 09:05:00-05:00,37.075,,33.21666666666667,69.175,,44.666666666666664,19.04,
2026-02-15 09:10:00-05:00,37.21818181818182,,34.08181818181818,66.83636363636364,,43.27272727272727,19.08,
2026-02-15 09:15:00-05:00,37.25454545454546,,34.0,68.51818181818182,,43.54545454545455,19.07,
2026-02-15 09:20:00-05:00,37.36363636363637,,33.52727272727273,68.76363636363637,,44.36363636363637,19.11,
2026-02-15 09:25:00-05:00,37.38333333333333,,33.34166666666667,67.60000000000001,,45.333333333333336,19.11,
2026-02-15 09:30:00-05:00,37.163636363636364,,33.54545454545455,69.34545454545454,,44.72727272727273,19.11,
2026-02-15 09:35:00-05:00,37.21818181818182,,32.64545454545455,67.7090909090909,,47.18181818181818,19.13,
2026-02-15 09:40:00-05:00,37.391666666666666,,33.40833333333333,68.34166666666667,,45.0,19.14,
2026-02-15 09:45:00-05:00,37.25454545454546,,33.12727272727273,67.82727272727273,,45.18181818181818,19.13,
2026-02-15 09:50:00-05:00,36.95454545454545,,33.78181818181818,66.7909090909091,,44.45454545454545,19.14,
2026-02-15 09:55:00-05:00,36.85,,34.05833333333333,68.94166666666666,,43.583333333333336,19.16,
2026-02-15 10:00:00-05:00,36.89090909090908,,34.35454545454545,68.11818181818182,,43.45454545454545,19.13,
2026-02-15 10:05:00-05:00,37.02727272727273,,33.38181818181818,69.62727272727273,,43.45454545454545,19.13,
2026-02-15 10:10:00-05:00,36.891666666666666,,34.141666666666666,70.26666666666667,,44.833333333333336,19.15,
2026-02-15 10:15:00-05:00,37.07272727272727,,34.45454545454545,68.14545454545454,,43.63636363636363,19.14,
2026-02-15 10:20:00-05:00,37.23636363636364,,35.06363636363636,73.71818181818182,,42.27272727272727,19.14,
2026-02-15 10:25:00-05:00,37.34166666666666,,35.050000000000004,70.08333333333333,,41.416666666666664,19.16,
2026-02-15 10:30:00-05:00,37.58,,33.8,70.05,,44.4,19.17,
2026-02-15 10:35:00-05:00,37.54545454545455,,34.27272727272727,70.27272727272727,,43.36363636363637,19.16,
2026-02-15 10:40:00-05:00,37.32727272727273,,34.5,71.49090909090908,,43.36363636363637,19.15,
2026-02-15 10:45:00-05:00,37.166666666666664,,34.15833333333333,71.675,,43.75,19.15,
2026-02-15 10:50:00-05:00,37.13636363636363,,33.45454545454545,68.76363636363637,,45.72727272727273,19.12,
2026-02-15 10:55:00-05:00,36.800000000000004,,33.81818181818182,71.25454545454545,,45.18181818181818,19.14,
2026-02-15 11:00:00-05:00,36.663636363636364,,34.554545454545455,71.7090909090909,,43.54545454545455,19.14,
2026-02-15 11:05:00-05:00,36.85833333333333,,35.375,70.31666666666666,,42.666666666666664,19.14,
2026-02-15 11:10:00-05:00,36.95454545454545,,35.63636363636363,66.88181818181819,,41.63636363636363,19.15,
2026-02-15 11:15:00-05:00,37.0,,35.09090909090909,64.64545454545454,,41.81818181818182,19.12,
2026-02-15 11:20:00-05:00,36.916666666666664,,35.24166666666667,64.33333333333333,,40.5,19.11,
2026-02-15 11:25:00-05:00,36.836363636363636,,35.57272727272727,67.87272727272727,,40.09090909090909,19.15,
2026-02-15 11:30:00-05:00,36.82727272727272,,36.02727272727273,67.93636363636364,,39.45454545454545,19.13,
2026-02-15 11:35:00-05:00,36.708333333333336,,35.449999999999996,66.11666666666666,,40.166666666666664,19.15,
2026-02-15 11:40:00-05:00,36.52727272727273,,35.300000000000004,70.10000000000001,,40.36363636363637,19.14,
2026-02-15 11:45:00-05:00,36.8,,35.64545454545455,68.46363636363637,,39.36363636363637,19.11,
2026-02-15 11:50:00-05:00,37.016666666666666,,35.425000000000004,68.78333333333333,,40.083333333333336,19.15,
2026-02-15 11:55:00-05:00,37.054545454545455,,35.345454545454544,69.63636363636364,,39.72727272727273,19.15,
2026-02-15 12:00:00-05:00,37.21818181818182,,35.68181818181818,67.16363636363636,,40.36363636363637,19.16,
2026-02-15 12:05:00-05:00,37.09,,35.53,70.61,,40.3,19.14,
2026-02-15 12:10:00-05:00,36.958333333333336,,35.733333333333334,69.01666666666667,,39.25,19.14,
2026-02-15 12:15:00-05:00,37.10909090909092,,35.18181818181818,66.3,,39.0,19.18,
2026-02-15 12:20:00-05:00,37.03636363636363,,36.236363636363635,64.89090909090909,,38.63636363636363,19.13,
2026-02-15 12:25:00-05:00,36.925,,35.574999999999996,67.04166666666667,,40.25,19.13,
2026-02-15 12:30:00-05:00,36.99090909090909,,35.445454545454545,65.02727272727272,,39.81818181818182,19.14,
2026-02-15 12:35:00-05:00,36.92727272727273,,35.04545454545455,67.60000000000001,,40.36363636363637,19.08,
2026-02-15 12:40:00-05:00,36.9,,35.5,68.2,,40.083333333333336,19.09,
2026-02-15 12:45:00-05:00,36.81818181818182,,35.40909090909091,65.10000000000001,,40.09090909090909,19.14,
2026-02-15 12:50:00-05:00,36.87272727272727,,35.345454545454544,65.03636363636363,,40.63636363636363,19.14,
2026-02-15 12:55:00-05:00,37.025,,34.333333333333336,64.725,,42.416666666666664,19.13,
2026-02-15 13:00:00-05:00,36.88181818181818,,34.23636363636364,66.69090909090909,,43.18181818181818,19.09,
2026-02-15 13:05:00-05:00,36.79090909090909,,34.14545454545455,65.58181818181818,,43.27272727272727,19.13,
2026-02-15 13:10:00-05:00,36.64166666666667,,34.0,67.075,,44.25,19.1,
2026-02-15 13:15:00-05:00,36.50909090909091,,33.31818181818182,65.32727272727273,,45.45454545454545,19.1,
2026-02-15 13:20:00-05:00,36.21818181818182,,33.5,67.10000000000001,,44.90909090909091,19.06,
2026-02-15 13:25:00-05:00,36.1,,33.5,66.26363636363637,,45.27272727272727,19.04,
2026-02-15 13:30:00-05:00,36.025,,33.40833333333333,67.075,,44.333333333333336,19.1,
2026-02-15 13:35:00-05:00,35.92727272727273,,33.20909090909091,64.21818181818182,,45.0,19.05,
2026-02-15 13:40:00-05:00,35.88181818181818,,32.81818181818182,64.14545454545454,,45.45454545454545,19.07,
2026-02-15 13:45:00-05:00,35.733333333333334,,31.5,63.51666666666667,,46.583333333333336,19.02,
2026-02-15 13:50:00-05:00,35.62727272727273,,31.49090909090909,64.03636363636363,,48.0,19.08,
2026-02-15 13:55:00-05:00,35.53636363636363,,31.4,66.60909090909091,,48.0,19.0,
2026-02-15 14:00:00-05:00,35.416666666666664,,31.133333333333336,64.25,,47.333333333333336,19.0,
2026-02-15 14:05:00-05:00,35.4,,31.072727272727274,63.24545454545455,,47.81818181818182,19.09,
2026-02-15 14:10:00-05:00,35.36363636363637,,30.44545454545454,64.3,,48.45454545454545,19.08,
2026-02-15 14:15:00-05:00,35.26363636363636,,30.5,65.33636363636364,,48.63636363636363,19.08,
2026-02-15 14:20:00-05:00,35.3,,30.427272727272726,66.52727272727272,,48.72727272727273,19.08,
2026-02-15 14:25:00-05:00,35.22727272727273,,30.345454545454547,66.2,,48.81818181818182,19.09,
2026-02-15 14:30:00-05:00,35.2,,30.44545454545454,64.48181818181818,,49.09090909090909,19.13,
