created_at,temp_cria,temp_mielera,temp_exterior,humedad_cria,humedad_mielera,humedad_exterior,peso_total,peso_mielera,estado,temp_mean,temp_min,temp_max,temp_std,temp_cv,pct_tiempo_optimo
2026-03-18 18:00:00-05:00,34.52957746478873,33.4830985915493,26.804225352112677,64.51830985915493,64.70422535211267,50.91549295774648,30.1,14.38,Normal,35.38019148530745,34.52957746478873,36.194871794871794,0.3380647381975067,0.9555198092636015,91.66666666666666
2026-03-18 18:30:00-05:00,34.44571428571428,32.99428571428572,26.437142857142856,64.48714285714286,63.901428571428575,53.71428571428572,30.02,11.71,Normal,35.36565241326838,34.44571428571428,36.194871794871794,0.36257488881048877,1.0252175884487826,91.66666666666666
2026-03-18 19:00:00-05:00,34.605633802816904,32.446478873239435,25.52957746478873,64.85774647887324,63.50845070422536,56.23943661971831,29.98,11.71,Normal,35.353380895271506,34.44571428571428,36.194871794871794,0.37811992033124076,1.0695438760195466,91.66666666666666
2026-03-18 19:30:00-05:00,34.395833333333336,31.815277777777776,25.44027777777778,63.69444444444444,63.43055555555556,57.41666666666666,29.93,10.52,Normal,35.33654729484416,34.395833333333336,36.194871794871794,0.40214172939906184,1.1380334531374463,91.66666666666666
2026-03-18 20:00:00-05:00,34.287323943661974,31.35774647887324,24.87042253521127,60.78591549295775,63.83521126760564,59.070422535211264,29.93,10.31,Normal,35.31563927094317,34.287323943661974,36.194871794871794,0.4297091650643338,1.2167673414251001,91.66666666666666
2026-03-18 20:30:00-05:00,34.40845070422535,30.730434782608697,24.67323943661972,63.3056338028169,65.21014492753623,58.95774647887324,29.91,10.06,Normal,35.297652934118815,34.287323943661974,36.194871794871794,0.44920944251853295,1.27263261202369,91.66666666666666
2026-03-18 21:00:00-05:00,34.451388888888886,30.293055555555554,25.27083333333333,61.02777777777778,64.02916666666667,57.91666666666666,29.9,10.1,Normal,35.282408600905725,34.287323943661974,36.194871794871794,0.46530654307994934,1.31880606095584,91.66666666666666
2026-03-18 21:30:00-05:00,34.556338028169016,30.10985915492958,24.525352112676057,61.85352112676057,62.06619718309859,60.0281690140845,29.91,10.1,Normal,35.268491497860104,34.287323943661974,36.194871794871794,0.47692477250719484,1.3522687028906013,91.66666666666666
2026-03-18 22:00:00-05:00,34.77222222222222,29.977777777777774,24.373611111111117,62.60694444444445,60.34305555555555,60.56944444444444,29.9,10.06,Normal,35.25816386253247,34.287323943661974,36.194871794871794,0.4822741657031813,1.3678368720036382,91.66666666666666
2026-03-18 22:30:00-05:00,34.92676056338028,29.64857142857143,24.432394366197183,61.725352112676056,60.06999999999999,61.88732394366197,29.88,10.05,Normal,35.25025275955094,34.287323943661974,36.194871794871794,0.4845735505796869,1.3746668822066626,91.66666666666666
2026-03-18 23:00:00-05:00,34.98529411764706,29.688235294117646,24.12205882352941,62.379411764705885,59.95294117647059,62.41176470588236,29.87,10.24,Normal,35.243055361360895,34.287323943661974,36.194871794871794,0.48591601095763826,1.3787567677528252,91.66666666666666
2026-03-18 23:30:00-05:00,34.998591549295774,29.83098591549296,23.4887323943662,62.44507042253522,60.44366197183098,64.0,29.86,9.58,Normal,35.235173454535335,34.287323943661974,36.194871794871794,0.4867660408884441,1.3814776348881275,91.66666666666666
2026-03-19 00:00:00-05:00,34.948611111111106,29.717142857142854,23.37777777777778,62.04583333333333,60.29,64.13888888888889,29.82,10.35,Normal,35.22568939114502,34.287323943661974,36.194871794871794,0.48784339594807574,1.3849080156560658,91.66666666666666
2026-03-19 00:30:00-05:00,35.00277777777777,29.859722222222224,23.10833333333333,63.58472222222223,60.6,65.86111111111111,29.77,10.01,Normal,35.21800153501966,34.287323943661974,36.194871794871794,0.48839927939132916,1.3867887390080338,91.66666666666666
